N2;にかわって / にかわり;〜に代わって / に代わり : à la place de ~, en remplacement de ~;"Peut se traduire par : en remplacement de ~ / à la place de ~
Exprime que quelqu’un ou quelque chose agit ou est utilisé à la place d’un autre
S’emploie pour remplacer une personne, une fonction, une habitude, etc.";Nom + に代わって / に代わり;"今日は父に代わって、私が運転します。
Aujourd’hui, je conduis à la place de mon père。
昔の習慣に代わり、新しいスタイルが人気になった。
Les anciennes habitudes ont été remplacées par un nouveau style populaire。";;;;
N2;にくらべて / にくらべると;〜に比べて / に比べると : comparé à ~ / en comparaison avec ~;"Peut se traduire par : par rapport à ~ / comparé à ~
Exprime une comparaison directe entre deux entités ou deux situations
Souvent utilisé pour mettre en évidence une différence de degré ou de qualité";Nom + に比べて / に比べると;"去年に比べて、今年の夏はずっと暑い。
Comparé à l’an dernier, cet été est bien plus chaud。
兄に比べると、私は運動が得意ではない。
Je ne suis pas aussi doué en sport que mon frère。";;;;
N2;にたいして;〜に対して : envers ~ / vis-à-vis de ~ / à l’égard de ~;"Peut se traduire par :
1) envers ~ (attitude ou réaction)
2) en face de ~ (relation d’opposition)
3) par rapport à ~ (comparaison)
Employé pour établir un lien ou contraste entre deux éléments ou groupes";Nom + に対して;"お客様に対して丁寧な言葉を使ってください。
Soyez poli envers les clients。
賛成の人が多いのに対して、反対の人は少ない。
Il y a beaucoup de gens pour, alors que peu sont contre。";;;;
N2;にとって;〜にとって : pour ~, du point de vue de ~;"Peut se traduire par : pour ~ / du point de vue de ~
Exprime une opinion, une signification ou une importance subjective du point de vue d’une personne ou d’un groupe
Souvent suivi de は / は〜です / に違いない";Nom + にとって;"このニュースは国民にとってとても重要だ。
Cette nouvelle est très importante pour les citoyens。
彼にとって家族は何よりも大切だ。
Pour lui, la famille passe avant tout。";;;;
N2;によって;〜によって : selon ~ / à cause de ~ / par (agent du passif);"Multifonction :
1. Cause (à cause de ~)
2. Moyen (par ~)
3. Agent du passif (par ~)
4. Différence selon les cas (selon ~)
Très courant dans le langage écrit et les phrases passives";Nom + によって;"地震によって家が壊された。
La maison a été détruite par le tremblement de terre。
人によって考え方が違う。
Les façons de penser varient selon les personnes。
努力によって成功することができた。
J’ai pu réussir grâce à mes efforts。";;;;
N2;によると / によれば;〜によると / によれば : selon ~ (source d'information);"Peut se traduire par : d’après ~ / selon ~
Utilisé pour rapporter une information basée sur une source (journal, rumeur, personne, etc.)
Souvent suivi de そうだ / らしい / ということだ";Nom + によると / によれば;"天気予報によると、明日は雨が降るそうだ。
Selon la météo, il pleuvra demain。
新聞によれば、その事件の犯人は捕まったそうだ。
Selon le journal, le coupable de l’affaire a été arrêté。";;;;
N2;にしたがって / にしたがい;〜にしたがって : à mesure que ~ / en suivant ~;"1) Progrès simultané : au fur et à mesure que A progresse, B aussi
2) Conformité : agir en suivant une règle, un ordre, un schéma
Utilisé à l’écrit ou dans un registre formel";"Verbe à la forme neutre + にしたがって / にしたがい
Nom + にしたがって / にしたがい";"年をとるにしたがって、体力が落ちてきた。
À mesure que je vieillis, ma condition physique décline。
指示にしたがって行動してください。
Veuillez agir selon les instructions。";;;;
N2;にすぎない;〜にすぎない : ce n’est rien de plus que ~ / seulement ~;"Peut se traduire par : simplement ~ / rien de plus que ~
Utilisé pour minimiser ou relativiser quelque chose, insister sur le fait qu’il ne faut pas l’exagérer";Nom / verbe à la forme neutre + にすぎない;"それは言い訳にすぎない。
Ce n’est rien d’autre qu’une excuse。
私はただの一学生にすぎません。
Je ne suis qu’un simple étudiant。";;;;
N2;にすれば / にしてみれば / にしても;〜にすれば / にしてみれば / にしても : du point de vue de ~ / même pour ~;"Peut se traduire par :
・du point de vue de ~
・si l’on se met à la place de ~
・même pour ~, ce n’est pas facile
Exprime une tentative d’empathie ou une observation personnelle depuis la perspective d’autrui";Nom + にすれば / にしてみれば / にしても;"親にしてみれば、子供の幸せが一番です。
Pour les parents, le bonheur de leur enfant est ce qui compte le plus。
彼にすれば冗談だったのかもしれない。
Du point de vue de lui, c’était peut-être une blague。
社長にしても、今回の失敗は予想外だっただろう。
Même pour le président, cet échec était sans doute imprévu。";;;;
N2;にせよ / にしろ / にしても;〜にせよ / にしろ / にしても : même si ~, que ce soit ~;"Peut se traduire par : même si ~ / que ce soit ~
Exprime une concession : même si la condition est vraie, le résultat ou jugement suivant reste valable
Souvent utilisée pour évoquer plusieurs cas ou pour adoucir une critique";Nom ou verbe à la forme neutre + にせよ / にしろ / にしても;"親にせよ教師にせよ、子供の前では言葉に気をつけるべきだ。
Que ce soit les parents ou les professeurs, ils doivent faire attention à leurs paroles devant les enfants。
どんなに忙しいにしても、挨拶くらいはすべきだ。
Même si on est très occupé, on devrait au moins dire bonjour。";;;;
N2;にそって / にそい;〜に沿って / に沿い : en suivant ~ / selon ~;"Peut se traduire par : en suivant ~ / conformément à ~
Utilisé pour exprimer l’alignement avec une règle, une procédure, une idée ou une ligne directrice
Souvent dans le contexte de plans, lois, instructions";Nom + に沿って / に沿い;"計画に沿って、プロジェクトを進めてください。
Faites avancer le projet conformément au plan。
ルールに沿ってやりましょう。
Faisons-le selon les règles。";;;;
N2;につき;〜につき : en raison de ~ / par (quantité);"Deux sens principaux :
1. En raison de (formel, comme dans les panneaux ou annonces)
2. Par ~ (quantité / taux / mesure)";Nom + につき;"本日は定休日につき、休業させていただきます。
Nous sommes fermés aujourd’hui en raison du jour de congé。
一人につき500円かかります。
Cela coûte 500 yens par personne。";;;;
N2;について / につき;〜について : au sujet de ~ / concernant ~;"Peut se traduire par : à propos de ~ / concernant ~
Utilisé pour introduire le thème ou l’objet principal d’un discours, d’un texte ou d’un débat";Nom + について / につき;"日本の文化について研究しています。
J’étudie la culture japonaise。
この事件についてご説明します。
Je vais vous expliquer au sujet de cette affaire。";;;;
N2;に反して / に反し;〜に反して : contrairement à ~ / en opposition à ~;"Peut se traduire par : contrairement à ~ / à l’opposé de ~
Exprime une contradiction par rapport à une attente, une règle, une prévision
Souvent utilisé pour souligner un résultat inattendu ou un comportement contraire";Nom + に反して / に反し / に反する + Nom;"予想に反して、試合は大差で負けた。
Contrairement aux prévisions, nous avons perdu le match avec un grand écart。
規則に反する行為は禁止されています。
Les actes contraires au règlement sont interdits。";;;;
N2;にわたって / にわたり / にわたる;〜にわたって : sur ~ / à travers ~ (durée, espace, étendue);"Peut se traduire par : à travers ~ / pendant ~ / sur une période de ~
Exprime une portée étendue dans le temps, l’espace ou la quantité";Nom + にわたって / にわたり / にわたる + Nom;"5日間にわたって会議が行われた。
La réunion s’est tenue pendant cinq jours。
この川は十県にわたって流れている。
Ce fleuve traverse dix préfectures。";;;;
N2;にわたって / にわたり / にわたる;〜にわたって : sur ~ / à travers ~ (durée, espace, étendue);"Peut se traduire par : à travers ~ / pendant ~ / sur une période de ~
Exprime une portée étendue dans le temps, l’espace ou la quantité";Nom + にわたって / にわたり / にわたる + Nom;"5日間にわたって会議が行われた。
La réunion s’est tenue pendant cinq jours。
この川は十県にわたって流れている。
Ce fleuve traverse dix préfectures。";;;;
N2;につれて / にしたがって;〜につれて : à mesure que ~ / en même temps que ~;"Exprime une évolution parallèle entre deux phénomènes
Peut se traduire par : au fur et à mesure que ~, en parallèle avec ~
〜にしたがって est plus formel, mais proche en sens";Verbe à la forme neutre ou nom + につれて / にしたがって;"年を取るにつれて、時間の大切さが分かってくる。
À mesure qu’on vieillit, on comprend l’importance du temps。
寒くなるにつれて、風邪をひく人が増える。
Plus il fait froid, plus il y a de gens enrhumés。";;;;
N2;ぬきで / ぬきに / をぬきにして;〜ぬきで : sans ~ / en écartant ~;"Peut se traduire par : sans ~ / sans passer par ~ / en retirant ~
Exprime qu’on fait abstraction de quelque chose volontairement (souvent un ingrédient, un facteur, ou une émotion)";Nom + をぬきにして / ぬきで / ぬきに;"冗談ぬきで真面目に話そう。
Parlons sérieusement, sans blague。
このラーメン、ネギぬきでお願いします。
Je voudrais ces ramen sans oignons verts, s’il vous plaît。";;;;
N2;せいで / せいか / せいだ;〜せいで : à cause de ~ (résultat négatif);"Peut se traduire par : à cause de ~ / en raison de ~ (responsable d’un effet négatif)
Peut aussi exprimer un doute ou une suggestion douce (〜せいか)";"Nom / verbe à la forme neutre + の + せいで
Verbe / adjectif + せいで / せいか";"寝坊したせいで、電車に乗り遅れた。
À cause d’un réveil tardif, j’ai raté le train。
雨のせいか、頭が痛い。
Peut-être à cause de la pluie, j’ai mal à la tête。";;;;
N2;ということだ;〜ということだ : cela signifie que ~ / on dit que ~;"Deux grands usages :
1) Équivalence ou résumé d’un fait (cela signifie que ~)
2) Transmission indirecte d’un message (on dit que ~)
Souvent utilisé dans le langage formel ou journalistique";Phrase complète + ということだ;"田中さんは明日から出張だということだ。
On dit que M. Tanaka part en voyage d’affaires demain。
予約はもういっぱいだということです。
Cela signifie que toutes les places sont réservées。";;;;
N2;もかまわず;〜もかまわず : sans se soucier de ~ / sans prendre en compte ~;"Peut se traduire par : sans se soucier de ~, sans considérer ~, sans faire attention à ~
Exprime une action faite sans tenir compte d’une situation ou du regard des autres
Nuance souvent familière ou critique";"Nom + もかまわず
Verbe à la forme neutre + の + もかまわず";"他の人に迷惑もかまわず、電車の中で携帯電話で話している人がいる。
Il y a des gens qui parlent au téléphone dans le train sans se soucier de déranger les autres。
子供は服が濡れるのもかまわず、川の中に入って遊んでいる。
Les enfants jouent dans la rivière sans se soucier de mouiller leurs vêtements。";;;;
N2;ものだ;〜ものだ : exprimer l’évidence, le bon sens, l’admiration ou la nostalgie;"Plusieurs sens :
1. Exprimer un sentiment (admiration, peine, émotion)
2. Énoncer une évidence ou un fait de bon sens
3. Donner un conseil ou une recommandation
4. Évoquer une habitude nostalgique du passé";"1-2) Verbe à la forme neutre / adjectif + ものだ
3) Verbe à la forme neutre + ものだ
4) Verbe à la forme passée neutre (-た) + ものだ";"誰かが亡くなったときは悲しいものだよ。
C’est triste quand quelqu’un meurt。
人の話はよく聞くものです。
Tu devrais bien écouter ce que disent les autres。
彼女は寝る前に祈ったものだ。
Elle avait l’habitude de prier avant de dormir。";;;;
N2;ものだから;〜ものだから : parce que ~ (justification personnelle);"Peut se traduire par : parce que ~ / c’est que ~
Utilisé pour donner une raison personnelle dans une situation que l’on justifie
Nuance souvent défensive ou d’excuse
Formes variantes : もんだから / ものですから (plus soutenu)";"Verbe à la forme neutre + ものだから
Adjectif en な avec le な final / nom + な + ものだから
Adjectif en い + ものだから";"家が狭いものですから、大きい家具は置けません。
On ne peut pas mettre de grands meubles parce que la maison est trop étroite。
日本の習慣を知らないものですから、失礼なことをするかもしれません。
Je risque d’être impoli parce que je ne connais pas les coutumes japonaises。";;;;
N2;ものがある;〜ものがある : il y a quelque chose de ~ / ça donne l’impression que ~;"Exprime une impression ou un ressenti fort du locuteur, souvent à propos de quelque chose de difficile à décrire précisément
Utilisé pour parler d’une qualité remarquable, d’une difficulté, ou d’un aspect émotionnel difficile à cerner";"Verbe à la forme neutre + ものがある
Adjectif en い ou en な + ものがある";"抽象的な芸術には理解しにくいものがある。
L’art abstrait a quelque chose de difficile à comprendre。
このポスターには若者の視覚に訴えるものがある。
Cette affiche attire clairement l’œil des jeunes。
彼の性格には単なる正直以上のものがある。
Il y a quelque chose de plus que de la simple honnêteté dans son caractère。";;;;
N2;ものか;〜ものか : pas du tout ~ / il n’est pas question que ~;"Exprime une négation forte ou une opposition catégorique, souvent avec une nuance d’émotion (colère, défi, rejet)
À l’oral ou en registre familier, on utilise aussi もんか ou もんですか";"Verbe à la forme neutre + ものか
Nom + な + ものか
Adjectif en な avec le な final + ものか
Adjectif en い + ものか";"あの絵が名作なものか。ピカソの模倣にすぎない。
Cette peinture n’a rien d’un chef-d’œuvre. Ce n’est qu’une imitation de Picasso。
あの人が人の忠告なんか聞くものですか。
Il n’est pas du tout du genre à écouter les conseils des autres。";;;;
N2;ものなら;〜ものなら : si seulement il était possible de ~, alors ~;"Exprime un souhait ou une hypothèse irréaliste : “si seulement je pouvais ~, alors je ~”
A + ものなら + B : même si A est pratiquement impossible, on exprime ce que l’on ferait en B
À l’oral en langage familier, on trouve aussi : もんなら";Verbe à la forme neutre ou potentielle + ものなら;"父の病気が治るものなら、どんな高価な薬でも手に入れたい。
Si seulement je pouvais guérir mon père, j’achèterais n’importe quel médicament。
退院できるものなら、すぐにうちへ帰りたい。
Si je pouvais sortir de l’hôpital, je rentrerais chez moi tout de suite。
彼女と会えるものなら、ぜひ会いに行きたい。
Si seulement je pouvais la voir, j’irais sans hésiter。";;;;
N2;ものの;〜ものの : bien que ~ / cependant ~;"Peut se traduire par : bien que ~, cependant ~
Exprime une contradiction entre deux faits : le premier est vrai mais le second va à son encontre
Souvent utilisé à l’écrit ou dans un registre soutenu
Peut apparaître avec la forme renforcée 〜とはいうものの";"Adjectif en い + ものの
Adjectif en な + とはいう + ものの
Nom + とはいう + ものの / Nom + である + ものの
Verbe à la forme neutre + ものの";"免許は取ったものの、車が買えない。
J’ai obtenu mon permis, mais je ne peux pas m’acheter de voiture。
日本に2年いたものの、まだペラペラじゃない。
Bien que je sois resté deux ans au Japon, je ne parle pas encore couramment。
パソコンを買ったものの使い方が全然わからない。
J’ai acheté un ordinateur, mais je ne sais pas du tout m’en servir。";;;;
N2;むけ;〜向け (むけ) : destiné à ~;"Peut se traduire par : destiné à ~, fait pour ~, conçu pour ~
Indique qu’un objet, produit ou service a été spécifiquement conçu pour une personne, un groupe ou une catégorie
Peut concerner un public (enfant, femme, débutant...) ou un usage (exportation, professionnel, etc.)";Nom + 向け + だ / に / の + nom;"この教科書は外国人学生向けのものだ。
Ce manuel est destiné aux étudiants étrangers。
その携帯は日本向けだからアメリカでは使えません。
Ce téléphone est conçu pour le Japon, donc inutilisable aux États-Unis。";;;;
N2;むき;〜向き (むき) : être adapté à ~ / convenir à ~;"Peut se traduire par : être adapté à ~, convenir à ~
Exprime la convenance ou l’adéquation d’un objet, lieu ou situation pour un certain type de personne ou usage
Se concentre sur l’adéquation plutôt que l’intention de conception (contrairement à むけ)";Nom + 向き + だ / に / の + nom;"この本は読みやすいので、初級者向きだ。
Ce livre est adapté aux débutants car il est facile à lire。
この別荘は夏向きにできているので、冬は寒いです。
Cette résidence secondaire est conçue pour l’été, donc elle est froide en hiver。
これは体力が必要なので、若い人向きの仕事です。
C’est un travail plutôt adapté aux jeunes, car il demande de la force physique。";;;;
N2;など / なんか / なんて;〜など / なんか / なんて : mettre en relief quelque chose de mineur, péjoratif ou inattendu;"Permettent de souligner un ton de mépris, de modestie ou de surprise selon le contexte :
- など : le plus formel
- なんか : familier et parfois péjoratif
- なんて : intensifie émotion (colère, étonnement, etc.)
S’utilisent à l’oral ou à l’écrit, souvent après un nom ou un verbe neutre";"Nom (+ だ) + など / なんか / なんて
Verbe à la forme neutre + など / なんか / なんて";"助言なんかいらない。
Je n’ai pas besoin de ces fichus conseils。
忙しくて、テレビなど見ていられない。
Je suis trop occupé pour perdre mon temps à regarder la télé。
大きくなんてないけど、きれいだ。
Ce n’est pas très grand, mais c’est joli。
日本語でスピーチなどできません。
Je suis incapable de faire un discours en japonais。";;;;
N2;ないことはない;〜ないことはない : ce n’est pas impossible que ~ / il y a une petite chance que ~;"Exprime une possibilité faible ou incertaine, souvent utilisée pour atténuer ou nuancer une affirmation
Peut se traduire par : ce n’est pas impossible que ~ / il se peut que ~ / peut-être que ~";"Verbe au négatif (ない) + ことはない
Adjectif en な au négatif (ではない) + ことはない
Adjectif en い au négatif (くない) + ことはない
Nom + でない + ことはない";"この問題は複雑ですが、理解できないことはない。
Ce problème est complexe, mais pas impossible à comprendre。
日本語で日常会話くらいなら話せないことはない。
Je ne suis pas totalement incapable de soutenir une conversation simple en japonais。
漢字を全部1年で覚えられないこともない。
Ce n’est pas totalement impossible de mémoriser tous les kanjis en un an。";;;;
N2;ないことには;〜ないことには : si ~ ne se produit pas, alors ~ non plus;"Peut se traduire par : tant que ~ ne ~ pas, alors ~ / si ~ n’est pas réalisé, alors ~ non plus
Exprime qu’une condition est indispensable pour que quelque chose ait lieu
La conséquence est toujours négative ou impossible sans la condition";"Verbe au négatif (ない) + ことには
Adjectif en な au négatif (ではない) + ことには
Adjectif en い au négatif (くない) + ことには
Nom + でない + ことには";"ちゃんと勉強しないことには試験に受かるのは難しい。
Si tu n’étudies pas sérieusement, réussir l’examen est difficile。
彼に告白しないことには彼の気持ちが分からない。
Tant que tu ne te déclares pas, tu ne connaîtras pas ses sentiments。
住所がわからないことには、連絡しようがありません。
Tant qu’on ne connaît pas son adresse, on ne peut pas le contacter。";;;;
N2;なかなか〜ない;なかなか〜ない : avoir du mal à ~ / ne pas réussir facilement à ~;"Exprime une difficulté à accomplir une action, ou un retard dans son accomplissement
Souvent utilisé avec des verbes d’état ou d’action lente
Neutre ou légèrement négatif selon le contexte";なかなか + verbe à la forme neutre négative (〜ない);"なかなか起きられません。
Je n’arrive pas facilement à me réveiller。
そのドアはなかなか閉まらなかった。
La porte ne se fermait pas facilement。
彼は習慣をなかなか変えない。
Il a du mal à changer ses habitudes。";;;;
N2;にあたって / にあたり;〜にあたって / にあたり : à l’occasion de ~ / lors de ~;"Utilisé dans un registre formel pour introduire une situation importante ou exceptionnelle
Peut se traduire par : à l’occasion de ~, lors de ~
Souligne un moment précis lié à une décision, un événement ou une nouvelle étape";"Nom + にあたって / にあたり
Verbe à la forme neutre + にあたって / にあたり";"我々は決定にあたって偏見に左右されない。
Lors de notre décision, nous ne devons pas nous laisser influencer par les préjugés。
研究部長は部門が新製品をテストするにあたって、徹底的な仕事をさせた。
Lors du test du nouveau produit, le directeur du labo a exigé un travail rigoureux。
ビザを取るにあたりパスポートと二枚の写真が必要。
Lorsqu’on fait une demande de visa, il faut un passeport et deux photos。";;;;
N2;に違いない;〜に違いない (にちがいない) : il doit sûrement ~ / sans aucun doute;"Exprime une très forte certitude de la part du locuteur
Peut se traduire par : sûrement / sans aucun doute / c’est certain que ~
Souvent basé sur un jugement logique ou une forte impression personnelle";"Verbe à la forme neutre + に違いない
Adjectif en い + に違いない
Adjectif en な / nom + である + に違いない";"母は怒っているに違いない。
Ma mère doit être en colère。
彼は無罪に違いない。
Il est certainement innocent。
そんなことが分からないとは、彼は馬鹿に違いない。
S’il ne comprend pas ça, c’est sûrement un idiot。";;;;
N2;に反して;〜に反して (にはんして) : contrairement à ~;"Exprime une contradiction ou une opposition par rapport à quelque chose d’attendu ou de prévu
Peut se traduire par : contrairement à ~ / à l’encontre de ~
Souvent utilisé avec des mots comme 予想 (prévision), 意志 (volonté), 期待 (attente), 規則 (règle)";Nom + に反して;"彼女は自分の意思に反して計画を断念した。
Elle a abandonné son projet contre sa propre volonté。
彼は私たちの予想に反して落選した。
Il a échoué contre toute attente。";;;;
N2;にほかならない;〜にほかならない : rien d’autre que ~ / simplement ~;"Peut se traduire par : n’être rien d’autre que ~ / tout simplement ~
Exprime une conclusion logique ou une définition claire fondée sur des faits
Langage formel, souvent utilisé dans les discours ou les textes académiques";Nom + にほかならない;"戦争というのは、大量殺人にほかならない。
La guerre n’est rien d’autre qu’un massacre de masse。
彼の失敗は努力不足にほかならない。
Son échec est tout simplement dû à un manque d’effort。";;;;
N2;にかぎらず;〜に限らず (にかぎらず) : pas uniquement ~ / pas seulement ~;"Peut se traduire par : pas uniquement ~ / ne se limite pas à ~
Indique que quelque chose dépasse le cadre restreint exprimé avant
Souvent utilisé avec des mots de catégorie (genre, âge, nationalité…)";Nom + に限らず;"最近は女性に限らず男性も化粧をするようになった。
De nos jours, non seulement les femmes mais aussi les hommes se maquillent。
ここ数年、パソコンは仕事に限らず家庭でも使われるようになった。
Ces dernières années, les ordinateurs sont utilisés non seulement au travail mais aussi à la maison。";;;;
N2;にかぎり;〜に限り (にかぎり) : uniquement ~ / seulement pour ~;"Peut se traduire par : limité à ~ / uniquement pour ~
Exprime une exception ou une restriction à une catégorie spécifique
Registre souvent formel, utilisé dans des annonces ou règlements";Nom + に限り;"学生に限り、このイベントは無料です。
Cet événement est gratuit uniquement pour les étudiants。
本日ご来店のお客様に限り、ポイント2倍差し上げます。
Aujourd’hui seulement, les points sont doublés pour les clients venus en magasin。";;;;
N2;にかぎる;〜に限る (にかぎる) : rien ne vaut ~ / le mieux, c’est de ~;"Peut se traduire par : rien ne vaut ~ / le mieux, c’est de ~
Exprime une forte préférence ou une recommandation personnelle, comme une évidence ou une conclusion
Utilisé pour souligner le choix optimal dans une situation donnée";"Verbe à la forme neutre + に限る
Nom + に限る";"暑い日は冷たいビールに限る。
Par temps chaud, rien ne vaut une bière bien fraîche。
疲れた時はよく寝るに限る。
Quand on est fatigué, le mieux c’est de bien dormir。";;;;
N2;にかかわらず;〜にかかわらず : peu importe ~ / indépendamment de ~;"Peut se traduire par : peu importe ~ / que ~ ou pas
Exprime l’indifférence ou l’absence d’effet d’un facteur sur l’action ou la situation
Souvent utilisé avec des couples opposés (行く / 行かない, 晴れ / 雨など)";"Verbe à la forme neutre + にかかわらず
Nom + にかかわらず
Adjectif en い + にかかわらず";"天候にかかわらず、イベントは決行されます。
L’événement aura lieu, peu importe la météo。
彼は経験の有無にかかわらず、すぐに仕事を任された。
Il a reçu des responsabilités, qu’il ait de l’expérience ou non。
成績の良し悪しにかかわらず、やる気のある人材を求めている。
On cherche des gens motivés, peu importe leurs résultats scolaires。";;;;
N2;にかけては;〜にかけては : en ce qui concerne ~ / pour ce qui est de ~ (expertise);"Exprime l’excellence ou la compétence remarquable dans un domaine
Peut se traduire par : pour ce qui est de ~, en matière de ~, quand il s’agit de ~
Souvent suivi d’une phrase à sens positif";Nom + にかけては;"数学にかけては、彼女は誰にも負けない。
Quand il s’agit de maths, elle est imbattable。
彼は交渉にかけては天才だ。
Pour les négociations, c’est un génie。";;;;
N2;にかけては;〜にかけては : en ce qui concerne ~ / pour ce qui est de ~ (expertise);"Exprime l’excellence ou la compétence remarquable dans un domaine
Peut se traduire par : pour ce qui est de ~, en matière de ~, quand il s’agit de ~
Souvent suivi d’une phrase à sens positif";Nom + にかけては;"数学にかけては、彼女は誰にも負けない。
Quand il s’agit de maths, elle est imbattable。
彼は交渉にかけては天才だ。
Pour les négociations, c’est un génie。";;;;
N2;にこたえて;〜に応えて (にこたえて) : en réponse à ~ / pour répondre à ~;"Peut se traduire par : en réponse à ~, pour satisfaire ~
Exprime une action faite pour répondre à une demande, une attente, un souhait ou une opinion
Souvent utilisé dans un contexte formel ou professionnel";Nom + に応えて;"社員の要求にこたえて、労働時間を短縮した。
En réponse à la demande des employés, les horaires ont été réduits。
地方の需要に応えるのに十分な製品の在庫がある。
Nous avons assez de stock pour répondre à la demande régionale。";;;;
N2;にもかかわらず;〜にもかかわらず : malgré ~ / en dépit de ~;"Peut se traduire par : malgré ~, bien que ~, en dépit de ~
Exprime qu’un résultat inattendu ou opposé survient alors qu’une situation aurait laissé penser l’inverse
Contrairement à くせに, cette structure est neutre et sans émotion critique";"Verbe à la forme neutre ou adjectif en い + にもかかわらず
Adjectif en な / nom + である + にもかかわらず";"渋滞にもかかわらず、彼は遅れずに到着した。
Malgré les embouteillages, il est arrivé à l’heure。
彼は努力したにもかかわらず報われなかった。
En dépit de ses efforts, il n’a pas été récompensé。";;;;
N2;にもとづいて;〜に基づいて (にもとづいて) : en se basant sur ~ / fondé sur ~;"Peut se traduire par : sur la base de ~, fondé sur ~, à partir de ~
Indique qu’une action, une décision ou une création repose sur un fait, une donnée ou une règle rationnelle
Diffère de をもとにして qui est plus émotionnel ou subjectif";Nom + に基づいて;"彼の理論は多くの事実に基づいている。
Sa théorie repose sur de nombreux faits。
天気予報は過去のデータに基づいて作られる。
Les prévisions météo sont établies à partir de données passées。
給料は経験と学歴に基づいて決められる。
Le salaire est fixé selon l’expérience et le parcours académique。";;;;
N2;において / における;〜において : dans ~ / lors de ~ / sur ~;"Peut se traduire par : dans ~, à ~, lors de ~, au sein de ~
Utilisé dans un registre formel ou académique pour spécifier un lieu, un domaine ou une période
Similaire à で ou に, mais avec une nuance plus abstraite ou professionnelle";Nom + において / における + nom;"中世において、ミルクはまだ薬として使われていた。
Au Moyen Âge, le lait était encore utilisé comme médicament。
音楽における好みは人によって異なる。
Les goûts musicaux diffèrent selon les individus。
研究の分野において日本は世界をリードしている。
Le Japon est à la pointe mondiale dans le domaine de la recherche。";;;;
N2;に応じて;〜に応じて (におうじて) : selon ~ / en fonction de ~ / en réponse à ~;"Peut se traduire par : selon ~ / suivant ~ / en réponse à ~
Exprime une adaptation ou un ajustement en fonction d’une situation, d’un besoin ou d’un critère
Peut s’appliquer à des salaires, règles, goûts, etc.";Nom + に応じて;"状況に応じて対応を変えなければならない。
Il faut adapter sa réponse en fonction de la situation。
給料は経験と年齢に応じて決まる。
Le salaire est fixé selon l’âge et l’expérience。
お好みに応じてソースを選べます。
Vous pouvez choisir la sauce selon votre goût。";;;;
N2;に際して / に際し;〜に際して : à l’occasion de ~ / lors de ~;"Peut se traduire par : à l’occasion de ~, au moment de ~
Exprime un moment important ou formel ; plus solennel que とき ou にあたって
Souvent utilisé avec 入学、開会、訪問、結婚、出発, etc.";"Nom + に際して / に際し
Verbe à la forme neutre + に際して / に際し";"帰国に際し、お世話になった方々に挨拶をした。
Lors de mon retour au pays, j’ai salué les gens qui m’ont aidé。
子供が入学するに際して、いろいろと準備が必要だ。
Il faut préparer beaucoup de choses lors de l’entrée à l’école de l’enfant。";;;;
N2;に先立って;〜に先立って (にさきだって) : avant de ~ / en amont de ~;"Peut se traduire par : avant ~ / en préalable de ~
Souligne une action qui précède une autre plus importante, dans un contexte souvent formel ou officiel
Équivalent soutenu de 前に";Nom + に先立って;"海外旅行に先立って、パスポートを確認してください。
Avant de partir à l’étranger, vérifiez votre passeport。
会議に先立って、資料を配布いたします。
Les documents seront distribués avant la réunion。";;;;
N2;にしろ / にしても / にせよ;〜にしろ : même si ~ / que ce soit ~ ou ~;"Peut se traduire par : même si ~ / que ce soit ~ ou non / peu importe que ~
Exprime la concession ou l’indifférence au choix énoncé avant
Peut être doublé : A にしろ B にしろ = que ce soit A ou B, c’est pareil";Nom ou verbe à la forme neutre + にしろ / にしても / にせよ;"たとえ失敗するにしても、やってみるべきだ。
Même si tu échoues, tu devrais essayer。
嘘にしろ本当の話にしろ、信じるのは難しい。
Que ce soit un mensonge ou la vérité, c’est difficile à croire。
親にせよ教師にせよ、子供の前で言葉遣いに気をつけるべきだ。
Que ce soit les parents ou les profs, ils doivent faire attention à leur langage devant les enfants。";;;;
N2;にしろ / にしても / にせよ;〜にしろ : même si ~ / que ce soit ~ ou ~;"Peut se traduire par : même si ~ / que ce soit ~ ou non / peu importe que ~
Exprime la concession ou l’indifférence au choix énoncé avant
Peut être doublé : A にしろ B にしろ = que ce soit A ou B, c’est pareil";Nom ou verbe à la forme neutre + にしろ / にしても / にせよ;"たとえ失敗するにしても、やってみるべきだ。
Même si tu échoues, tu devrais essayer。
嘘にしろ本当の話にしろ、信じるのは難しい。
Que ce soit un mensonge ou la vérité, c’est difficile à croire。
親にせよ教師にせよ、子供の前で言葉遣いに気をつけるべきだ。
Que ce soit les parents ou les profs, ils doivent faire attention à leur langage devant les enfants。";;;;
N2;にしたら / にすれば / にしても;〜にしたら : du point de vue de ~ / pour ~ (hypothétique);"Peut se traduire par : du point de vue de ~ / si j’étais ~ / pour ~
Exprime une supposition empathique ou un regard porté depuis la perspective d’un autre
Souvent utilisé pour évoquer une incompréhension ou une situation injuste pour la personne évoquée";Nom + にしたら / にすれば / にしても;"この大人向けの機械は、子供にしたら使いにくいよ。
Cette machine conçue pour adultes est difficile à utiliser pour un enfant。
学生にすれば、休みは長ければ長いほどいい。
Pour un étudiant, plus les vacances sont longues, mieux c’est。";;;;
